Time,Value
0:04:32,-1.000014151
0:04:34,-0.999897263
0:04:36,-0.999914694
0:04:38,-0.999932124
0:04:40,-0.999941044
0:04:42,-0.999948221
0:04:44,-0.999955399
0:04:46,-0.999962576
0:04:48,-0.999969753
0:04:50,-0.999976828
0:04:52,-0.999979391
0:04:54,-0.999980827
0:04:56,-0.999982262
0:04:58,-0.999983697
0:05:00,-0.999985133
0:05:02,-0.999986568
0:05:04,-0.999988004
0:05:06,-0.999989439
0:05:08,-0.999990875
0:05:10,-0.99999231
0:05:12,-0.999993746
0:05:14,-0.999995181
0:05:16,-0.999996514
0:05:18,-0.999997949
0:05:20,-0.999998257
0:05:22,-0.999998359
0:05:24,-0.999998359
0:05:26,-0.999998462
0:05:28,-0.999998462
0:05:30,-0.999998565
0:05:32,-0.999998565
0:05:34,-0.999998667
0:05:36,-0.999998667
0:05:38,-0.99999877
0:05:40,-0.99999877
0:05:42,-0.99999877
0:05:44,-0.999998872
0:05:46,-0.999998872
0:05:48,-0.999998975
0:05:50,-0.999998975
0:05:52,-0.999999077
0:05:54,-0.999999077
0:05:56,-0.99999918
0:05:58,-0.99999918
0:06:00,-0.999999282
0:06:02,-0.999999282
0:06:04,-0.999999282
0:06:06,-0.999999385
0:06:08,-0.999999385
0:06:10,-0.999999487
0:06:12,-0.999999487
0:06:14,-0.99999959
0:06:16,-0.99999959
0:06:18,-0.999999692
0:06:20,-0.999999692
0:06:22,-0.999999795
0:06:24,-0.999999795
0:06:26,-0.999999897
0:06:28,-0.999999897
0:06:30,-0.999999897
0:06:32,-1
0:06:34,-0.999945658
0:06:36,-1
0:06:38,-1
0:06:40,-1
0:06:42,-1
0:06:44,-1
0:06:46,-1
0:06:48,-1
0:06:50,-1.000006152
0:06:52,-0.999946273
0:06:54,-0.999953758
0:06:56,-0.999961243
0:06:58,-0.999968625
0:07:00,-0.99997611
0:07:02,-0.999978776
0:07:04,-0.999980314
0:07:06,-0.999981852
0:07:08,-0.99998339
0:07:10,-0.99998503
0:07:12,-0.999986568
0:07:14,-0.999988106
0:07:16,-0.999989747
0:07:18,-0.999991285
0:07:20,-0.999992823
0:07:22,-0.999994463
0:07:24,-0.999996001
0:07:26,-0.999997539
0:07:28,-0.999944735
0:07:30,-1
0:07:32,-1
0:07:34,-0.998110724
0:07:36,-0.992696884
0:07:38,-0.985268875
0:07:40,-0.983820886
0:07:42,-0.969483141
0:07:44,-0.959069905
0:07:46,-0.949371213
0:07:48,-0.939050563
0:07:50,-0.929931074
0:07:52,-0.921817524
0:07:54,-0.913660809
0:07:56,-0.907473833
0:07:58,-0.901245946
0:08:00,-0.895389943
0:08:02,-0.890400744
0:08:04,-0.885658236
0:08:06,-0.884924518
0:08:08,-0.887950848
0:08:10,-0.896269764
0:08:12,-0.908623016
0:08:14,-0.922998331
0:08:16,-0.936105858
0:08:18,-0.94137235
0:08:20,-0.942094735
0:08:22,-0.932303824
0:08:24,-0.925060283
0:08:26,-0.922618323
0:08:28,-0.919155695
0:08:30,-0.913497886
0:08:32,-0.905705364
0:08:34,-0.900005763
0:08:36,-0.89568273
0:08:38,-0.892857685
0:08:40,-0.888600994
0:08:42,-0.887747052
0:08:44,-0.871791614
0:08:46,-0.856584248
0:08:48,-0.843434834
0:08:50,-0.832578905
0:08:52,-0.825328596
0:08:54,-0.820460364
0:08:56,-0.817174305
0:08:58,-0.816873354
0:09:00,-0.8169277
0:09:02,-0.823296688
0:09:04,-0.832462472
0:09:06,-0.846403792
0:09:08,-0.864146224
0:09:10,-0.885533651
0:09:12,-0.904388063
0:09:14,-0.920444091
0:09:16,-0.933853287
0:09:18,-0.944906963
0:09:20,-0.953898072
0:09:22,-0.961622725
0:09:24,-0.967681431
0:09:26,-0.973338596
0:09:28,-0.977833074
0:09:30,-0.979746856
0:09:32,-0.979274522
0:09:34,-0.979118776
0:09:36,-0.973899392
0:09:38,-0.967334645
0:09:40,-0.956882051
0:09:42,-0.942249466
0:09:44,-0.924425568
0:09:46,-0.902158358
0:09:48,-0.873442898
0:09:50,-0.868241621
0:09:52,-0.813770993
0:09:54,-0.772063003
0:09:56,-0.731998453
0:09:58,-0.685264066
0:10:00,-0.635832859
0:10:02,-0.58523112
0:10:04,-0.532649154
0:10:06,-0.475770353
0:10:08,-0.420186514
0:10:10,-0.365333263
0:10:12,-0.312051419
0:10:14,-0.255790747
0:10:16,-0.199555043
0:10:18,-0.146972705
0:10:20,-0.098339365
0:10:22,-0.051431366
0:10:24,-0.005364757
0:10:26,0.037430766
0:10:28,0.077147915
0:10:30,0.116517727
0:10:32,0.152912415
0:10:34,0.187164916
0:10:36,0.222011693
0:10:38,0.25753206
0:10:40,0.297922965
0:10:42,0.342457102
0:10:44,0.391147928
0:10:46,0.444124797
0:10:48,0.498852438
0:10:50,0.509630951
0:10:52,0.60438833
0:10:54,0.675265873
0:10:56,0.733036299
0:10:58,0.78542739
0:11:00,0.832771165
0:11:02,0.875900649
0:11:04,0.913711398
0:11:06,0.950039824
0:11:08,0.985499277
0:11:10,0.998348837
0:11:12,1
0:11:14,1.000219625
0:11:16,1.00022367
0:11:18,0.999616479
0:11:20,1.000221765
0:11:22,1
0:11:24,1.000162714
0:11:26,0.999727771
0:11:28,0.999945618
0:11:30,1
0:11:32,1.000268645
0:11:34,1.000106273
0:11:36,1
0:11:38,0.999666967
0:11:40,1.000054177
0:11:42,1
0:11:44,1.000334684
0:11:46,0.999945028
0:11:48,1
0:11:50,0.999785226
0:11:52,1.000054067
0:11:54,0.999889411
0:11:56,1
0:11:58,1.000108552
0:12:00,0.99989095
0:12:02,1.000112245
0:12:04,1
0:12:06,1.000111102
0:12:08,0.999890349
0:12:10,0.999833296
0:12:12,1.000109277
0:12:14,0.999944497
0:12:16,1
0:12:18,1.000390293
0:12:20,1.000055173
0:12:22,0.999620376
0:12:24,1.000167844
0:12:26,1
0:12:28,0.999837729
0:12:30,1.000055401
0:12:32,1
0:12:34,1.000330638
0:12:36,1
0:12:38,0.999726101
0:12:40,0.99994594
0:12:42,1
0:12:44,1
0:12:46,1.000054166
0:12:48,1.000219316
0:12:50,1
0:12:52,0.999777666
0:12:54,1.000055804
0:12:56,1
0:12:58,0.9999442
0:13:00,1.000110479
0:13:02,1
0:13:04,0.999836202
0:13:06,1.000219228
0:13:08,1
0:13:10,1
0:13:12,0.999887903
0:13:14,1
0:13:16,0.999889324
0:13:18,1
0:13:20,1.000386753
0:13:22,0.999780362
0:13:24,1.0001119
0:13:26,1.000055686
0:13:28,0.99967411
0:13:30,1
0:13:32,1.000165678
0:13:34,1.00022462
0:13:36,1
0:13:38,0.99994586
0:13:40,0.999784141
0:13:42,1
0:13:44,1.000222789
0:13:46,0.999775528
0:13:48,1
0:13:50,1.000166066
0:13:52,1.000109013
0:13:54,0.99983358
0:13:56,0.999887903
0:13:58,1.00005539
0:14:00,1
0:14:02,1
0:14:04,1.000111284
0:14:06,0.999889961
0:14:08,1.00005395
0:14:10,0.999892107
0:14:12,1.000277666
0:14:14,1
0:14:16,0.999728683
0:14:18,1.000272537
0:14:20,0.99966839
0:14:22,1.000055291
0:14:24,1.000278589
0:14:26,0.999945449
0:14:28,0.999779835
0:14:30,1.000054672
0:14:32,0.999888716
0:14:34,0.995026096
0:14:36,0.974965061
0:14:38,0.940833201
0:14:40,0.897220913
0:14:42,0.844798907
0:14:44,0.788203261
0:14:46,0.728488471
0:14:48,0.661795422
0:14:50,0.592442873
0:14:52,0.516862141
0:14:54,0.438613267
0:14:56,0.359621888
0:14:58,0.281607472
0:15:00,0.204831925
0:15:02,0.131186389
0:15:04,0.117717585
0:15:06,0.0588033
0:15:08,-0.011522686
0:15:10,-0.077372199
0:15:12,-0.136751477
0:15:14,-0.219244839
0:15:16,-0.236630871
0:15:18,-0.262976559
0:15:20,-0.292450268
0:15:22,-0.322385683
0:15:24,-0.353147175
0:15:26,-0.383775803
0:15:28,-0.411680644
0:15:30,-0.440806644
0:15:32,-0.482604765
0:15:34,-0.502021602
0:15:36,-0.511895621
0:15:38,-0.517213383
0:15:40,-0.517984782
0:15:42,-0.518262303
0:15:44,-0.511525969
0:15:46,-0.501412017
0:15:48,-0.489425379
0:15:50,-0.47436381
0:15:52,-0.459953114
0:15:54,-0.447106798
0:15:56,-0.4365048
0:15:58,-0.427386567
0:16:00,-0.420187217
0:16:02,-0.411687943
0:16:04,-0.401352759
0:16:06,-0.390839913
0:16:08,-0.380837983
0:16:10,-0.371533014
0:16:12,-0.362362976
0:16:14,-0.354516676
0:16:16,-0.348347746
0:16:18,-0.344431542
0:16:20,-0.344810756
0:16:22,-0.349918867
0:16:24,-0.358360826
0:16:26,-0.371784396
0:16:28,-0.389768558
0:16:30,-0.412649512
0:16:32,-0.443879147
0:16:34,-0.481691248
0:16:36,-0.523301796
0:16:38,-0.568291588
0:16:40,-0.612240784
0:16:42,-0.653290175
0:16:44,-0.68875804
0:16:46,-0.722516546
0:16:48,-0.756550349
0:16:50,-0.787662405
0:16:52,-0.813669401
0:16:54,-0.83004025
0:16:56,-0.841757486
0:16:58,-0.849635879
0:17:00,-0.857661507
0:17:02,-0.868218698
0:17:04,-0.881552451
0:17:06,-0.89949542
0:17:08,-0.92053116
0:17:10,-0.945074924
0:17:12,-0.971250585
0:17:14,-0.995597898
0:17:16,-1
0:17:18,-1
0:17:20,-1
0:17:22,-1
0:17:24,-1
0:17:26,-1
0:17:28,-1
0:17:30,-1
0:17:32,-1
0:17:34,-1
0:17:36,-1
0:17:38,-1
0:17:40,-1
0:17:42,-1
0:17:44,-1
0:17:46,-1
0:17:48,-1
0:17:50,-1
0:17:52,-1
0:17:54,-1
0:17:56,-1
0:17:58,-1
0:18:00,-1
0:18:02,-1
0:18:04,-1
0:18:06,-1
0:18:08,-1
0:18:10,-1
0:18:12,-1
0:18:14,-1
0:18:16,-1
0:18:18,-1
0:18:20,-1
0:18:22,-1
0:18:24,-1
0:18:26,-1
0:18:28,-1
0:18:30,-1
0:18:32,-1
0:18:34,-1
0:18:36,-1
0:18:38,-1
0:18:40,-1
0:18:42,-1
0:18:44,-1
0:18:46,-1
0:18:48,-1
0:18:50,-1
0:18:52,-1
0:18:54,-1
0:18:56,-1
0:18:58,-1
0:19:00,-1
0:19:02,-1
0:19:04,-1
0:19:06,-0.999944633
0:19:08,-1
0:19:10,-1.000055473
0:19:12,-1
0:19:14,-1
0:19:16,-1
0:19:18,-1
0:19:20,-1
0:19:22,-1
0:19:24,-1
0:19:26,-1
0:19:28,-1
0:19:30,-1
0:19:32,-1
0:19:34,-1
0:19:36,-1
0:19:38,-1
0:19:40,-1
0:19:42,-1
0:19:44,-1
0:19:46,-1
0:19:48,-0.999832566
0:19:50,-1.000111577
0:19:52,-1.000053935
0:19:54,-1
0:19:56,-1
0:19:58,-1
0:20:00,-1
0:20:02,-1
0:20:04,-1
0:20:06,-1
0:20:08,-1
0:20:10,-1
0:20:12,-1
0:20:14,-1
0:20:16,-1
0:20:18,-1
0:20:20,-1
0:20:22,-1
0:20:24,-1
0:20:26,-1
0:20:28,-1
0:20:30,-0.999945351
0:20:32,-1
0:20:34,-1
0:20:36,-1
0:20:38,-1
0:20:40,-0.994523201
0:20:42,-0.977412562
0:20:44,-0.952685551
0:20:46,-0.924298317
0:20:48,-0.892540533
0:20:50,-0.858146278
0:20:52,-0.818165291
0:20:54,-0.777953341
0:20:56,-0.736737332
0:20:58,-0.698043622
0:21:00,-0.66698546
0:21:02,-0.637396062
0:21:04,-0.608990986
0:21:06,-0.580350071
0:21:08,-0.54742073
0:21:10,-0.510849983
0:21:12,-0.475343843
0:21:14,-0.438931261
0:21:16,-0.404800038
0:21:18,-0.369095025
0:21:20,-0.332131554
0:21:22,-0.289574518
0:21:24,-0.234040922
0:21:26,-0.169111164
0:21:28,-0.095858023
0:21:30,-0.015046251
0:21:32,0.068997297
0:21:34,0.15970876
0:21:36,0.247774756
0:21:38,0.33636989
0:21:40,0.420195845
0:21:42,0.435312977
0:21:44,0.569872509
0:21:46,0.653568369
0:21:48,0.712169256
0:21:50,0.757216984
0:21:52,0.798157215
0:21:54,0.837026368
0:21:56,0.874524784
0:21:58,0.909754941
0:22:00,0.943585033
0:22:02,0.974736199
0:22:04,0.996154285
0:22:06,1
0:22:08,1
0:22:10,0.99991227
0:22:12,1.000054184
0:22:14,1.000110003
0:22:16,1.000054789
0:22:18,1
0:22:20,1.000162406
0:22:22,0.999727463
0:22:24,1.000108969
0:22:26,1.000327377
0:22:28,0.999667217
0:22:30,1.00011193
0:22:32,1
0:22:34,0.999777606
0:22:36,1.000110714
0:22:38,1.000273002
0:22:40,0.999893031
0:22:42,0.999945123
0:22:44,0.999832794
0:22:46,1.000055507
0:22:48,1
0:22:50,1
0:22:52,0.99994542
0:22:54,1
0:22:56,1.000054276
0:22:58,1.000054785
0:23:00,1.000328996
0:23:02,0.999729074
0:23:04,0.999889521
0:23:06,1
0:23:08,1.000447309
0:23:10,0.999495304
0:23:12,1
0:23:14,1.000108244
0:23:16,1.000165473
0:23:18,1
0:23:20,0.999836099
0:23:22,0.999945526
0:23:24,1
0:23:26,1
0:23:28,1.000433049
0:23:30,1
0:23:32,0.999618658
0:23:34,1
0:23:36,1.000219331
0:23:38,0.999778574
0:23:40,1.000054166
0:23:42,1
0:23:44,1.000110274
0:23:46,0.999839073
0:23:48,1.000216253
0:23:50,1.000110046
0:23:52,0.999777373
0:23:54,1
0:23:56,0.999888195
0:23:58,1.000055807
0:24:00,1
0:24:02,1
0:24:04,1
0:24:06,1
0:24:08,1
0:24:10,1
0:24:12,1.00010894
0:24:14,1.000054668
0:24:16,0.999890364
0:24:18,1.000054466
0:24:20,1
0:24:22,1
0:24:24,0.999888818
0:24:26,1.000219727
0:24:28,0.99983448
0:24:30,1.000055492
0:24:32,1
0:24:34,0.999890972
0:24:36,1.000111505
0:24:38,1
0:24:40,1
0:24:42,1
0:24:44,1.000054052
0:24:46,0.999836008
0:24:48,1
0:24:50,1
0:24:52,1
0:24:54,1.000054983
0:24:56,1
0:24:58,1
0:25:00,1
0:25:02,1.000221045
0:25:04,1
0:25:06,0.999721794
0:25:08,1.00010853
0:25:10,1
0:25:12,1
0:25:14,0.999831278
0:25:16,0.990893754
0:25:18,0.96857034
0:25:20,0.934626242
0:25:22,0.894307649
0:25:24,0.846919645
0:25:26,0.794966743
0:25:28,0.739885692
0:25:30,0.680496526
0:25:32,0.618196294
0:25:34,0.557001581
0:25:36,0.498837052
0:25:38,0.445261657
0:25:40,0.392276981
0:25:42,0.382681863
0:25:44,0.299733333
0:25:46,0.239477449
0:25:48,0.189425831
0:25:50,0.141167321
0:25:52,0.092060905
0:25:54,0.045152747
0:25:56,0.003143248
0:25:58,-0.030871994
0:26:00,-0.058351469
0:26:02,-0.078246085
0:26:04,-0.091976522
0:26:06,-0.09710847
0:26:08,-0.096487919
0:26:10,-0.090702421
0:26:12,-0.079662293
0:26:14,-0.0646106
0:26:16,-0.048257357
0:26:18,-0.032536384
0:26:20,-0.018021409
0:26:22,-0.002940826
0:26:24,0.010696436
0:26:26,0.024961605
0:26:28,0.037374424
0:26:30,0.049467057
0:26:32,0.06259845
0:26:34,0.077665383
0:26:36,0.09871274
0:26:38,0.126542208
0:26:40,0.158995282
0:26:42,0.165581038
0:26:44,0.236691215
0:26:46,0.296169296
0:26:48,0.354950652
0:26:50,0.41964088
0:26:52,0.488399229
0:26:54,0.555945083
0:26:56,0.618995947
0:26:58,0.67601661
0:27:00,0.725902167
0:27:02,0.768061788
0:27:04,0.804221458
0:27:06,0.835697979
0:27:08,0.861749586
0:27:10,0.885250336
0:27:12,0.912861454
0:27:14,0.942520681
0:27:16,0.972229024
0:27:18,0.995872702
0:27:20,1
0:27:22,1
0:27:24,1
0:27:26,0.99989139
0:27:28,1.000054364
0:27:30,1.00005436
0:27:32,1
0:27:34,1
0:27:36,0.999945951
0:27:38,1
0:27:40,1
0:27:42,1
0:27:44,1.000108925
0:27:46,1
0:27:48,0.999024213
0:27:50,0.991002689
0:27:52,0.979364891
0:27:54,0.963491833
0:27:56,0.94569485
0:27:58,0.928092715
0:28:00,0.911535232
0:28:02,0.898594075
0:28:04,0.887251843
0:28:06,0.873892169
0:28:08,0.856995447
0:28:10,0.835856175
0:28:12,0.81025394
0:28:14,0.780254572
0:28:16,0.748524712
0:28:18,0.714796912
0:28:20,0.678757003
0:28:22,0.64113114
0:28:24,0.602212407
0:28:26,0.563334127
0:28:28,0.525321415
0:28:30,0.492340508
0:28:32,0.465428706
0:28:34,0.446180135
0:28:36,0.436312678
0:28:38,0.436773077
0:28:40,0.444538541
0:28:42,0.458014951
0:28:44,0.4776019
0:28:46,0.503168601
0:28:48,0.530658877
0:28:50,0.554663862
0:28:52,0.571583625
0:28:54,0.580776376
0:28:56,0.583655971
0:28:58,0.5801917
0:29:00,0.579407433
0:29:02,0.5555782
0:29:04,0.532513751
0:29:06,0.508328606
0:29:08,0.484364791
0:29:10,0.46281766
0:29:12,0.444830469
0:29:14,0.429592597
0:29:16,0.417148624
0:29:18,0.405118882
0:29:20,0.402974439
0:29:22,0.392274265
0:29:24,0.365922041
0:29:26,0.349685339
0:29:28,0.337053592
0:29:30,0.334681866
0:29:32,0.313022912
0:29:34,0.297317316
0:29:36,0.282010056
0:29:38,0.265276706
0:29:40,0.245654854
0:29:42,0.241920927
0:29:44,0.212447957
0:29:46,0.195307671
0:29:48,0.18576593
0:29:50,0.180079579
0:29:52,0.176390124
0:29:54,0.175793837
0:29:56,0.179514679
0:29:58,0.185117596
0:30:00,0.191191813
0:30:02,0.197287433
0:30:04,0.202517172
0:30:06,0.207657811
0:30:08,0.213077605
0:30:10,0.217916173
0:30:12,0.22005068
0:30:14,0.220755587
0:30:16,0.219732627
0:30:18,0.216041532
0:30:20,0.207160262
0:30:22,0.191204732
0:30:24,0.168179246
0:30:26,0.139071649
0:30:28,0.107481583
0:30:30,0.074058427
0:30:32,0.038153917
0:30:34,0.000745948
0:30:36,-0.037417803
0:30:38,-0.075519736
0:30:40,-0.11386353
0:30:42,-0.150861721
0:30:44,-0.189389969
0:30:46,-0.228708366
0:30:48,-0.267581391
0:30:50,-0.305435249
0:30:52,-0.341555242
0:30:54,-0.377707533
0:30:56,-0.410150452
0:30:58,-0.437270252
0:31:00,-0.459910358
0:31:02,-0.477765714
0:31:04,-0.488989567
0:31:06,-0.494277749
0:31:08,-0.493389619
0:31:10,-0.484921668
0:31:12,-0.467206114
0:31:14,-0.442320868
0:31:16,-0.409693545
0:31:18,-0.369125284
0:31:20,-0.324920502
0:31:22,-0.27556047
0:31:24,-0.220295475
0:31:26,-0.153658431
0:31:28,-0.083330016
0:31:30,-0.004368649
0:31:32,0.081194047
0:31:34,0.172667308
0:31:36,0.266466255
0:31:38,0.364574819
0:31:40,0.381442127
0:31:42,0.456088279
0:31:44,0.615376413
0:31:46,0.714359471
0:31:48,0.798828123
0:31:50,0.878214322
0:31:52,0.953173504
0:31:54,0.993641078
0:31:56,1
0:31:58,1
0:32:00,1
0:32:02,1
0:32:04,1
0:32:06,1
0:32:08,1
0:32:10,1
0:32:12,1
0:32:14,1
0:32:16,1
0:32:18,0.995482037
0:32:20,0.980387915
0:32:22,0.954261982
0:32:24,0.918510257
0:32:26,0.873639556
0:32:28,0.822085676
0:32:30,0.767813625
0:32:32,0.711692618
0:32:34,0.655769157
0:32:36,0.601716388
0:32:38,0.547866528
0:32:40,0.497943483
0:32:42,0.453022423
0:32:44,0.412084408
0:32:46,0.374014054
0:32:48,0.3402637
0:32:50,0.309643847
0:32:52,0.283904383
0:32:54,0.265495201
0:32:56,0.253699503
0:32:58,0.246997868
0:33:00,0.242126631
0:33:02,0.238739056
0:33:04,0.23537737
0:33:06,0.231259512
0:33:08,0.232509376
0:33:10,0.241950969
0:33:12,0.259131101
0:33:14,0.283097739
0:33:16,0.314836854
0:33:18,0.320928937
0:33:20,0.350289955
0:33:22,0.390866905
0:33:24,0.469282127
0:33:26,0.519728305
0:33:28,0.564631047
0:33:30,0.605828494
0:33:32,0.64540158
0:33:34,0.687192071
0:33:36,0.736106218
0:33:38,0.792204873
0:33:40,0.861423708
0:33:42,0.875737973
0:33:44,0.978264686
0:33:46,1
0:33:48,1
0:33:50,1
0:33:52,1
0:33:54,1
0:33:56,1
0:33:58,1
0:34:00,1
0:34:02,0.999888548
0:34:04,1.000109416
0:34:06,0.99994453
0:34:08,1.00005414
0:34:10,1
0:34:12,1
0:34:14,1
0:34:16,1
0:34:18,0.999945863
0:34:20,1.000054858
0:34:22,1
0:34:24,1
0:34:26,1
0:34:28,1
0:34:30,1
0:34:32,1
0:34:34,1
0:34:36,1
0:34:38,1
0:34:40,1
0:34:42,1
0:34:44,0.999834616
0:34:46,1.000165622
0:34:48,1
0:34:50,1
0:34:52,1
0:34:54,0.999944223
0:34:56,1.000054653
0:34:58,1
0:35:00,1
0:35:02,1
0:35:04,1
0:35:06,1
0:35:08,1
0:35:10,1
0:35:12,1
0:35:14,1
0:35:16,1
0:35:18,1
0:35:20,1
0:35:22,1
0:35:24,1
0:35:26,1
0:35:28,1
0:35:30,1
0:35:32,1
0:35:34,1
0:35:36,1
0:35:38,1
0:35:40,1
0:35:42,1
0:35:44,1
0:35:46,1
0:35:48,1
0:35:50,1
0:35:52,1
0:35:54,1
0:35:56,1
0:35:58,1
0:36:00,1
0:36:02,1
0:36:04,1
0:36:06,1
0:36:08,1
0:36:10,1
0:36:12,1
0:36:14,1
0:36:16,1
0:36:18,1
0:36:20,1
0:36:22,1
0:36:24,1
0:36:26,1
0:36:28,1
0:36:30,0.999945863
0:36:32,1.00000605
0:36:34,0.999946171
0:36:36,0.999953656
0:36:38,0.999961038
0:36:40,0.999968523
0:36:42,0.999976008
0:36:44,0.999978673
0:36:46,0.999980109
0:36:48,0.999981544
0:36:50,0.999983082
0:36:52,0.999984518
0:36:54,0.999986056
0:36:56,0.999987491
0:36:58,0.999989029
0:37:00,0.999990465
0:37:02,0.9999919
0:37:04,0.999993438
0:37:06,0.999994873
0:37:08,0.999996411
0:37:10,0.999997847
0:37:12,0.999998359
0:37:14,0.999998667
0:37:16,1.0000081
0:37:18,1.000042548
0:37:20,0.999475732
0:37:22,0.999494174
0:37:24,0.999360879
0:37:26,1
0:37:28,1.000100577
0:37:30,0.999384485
0:37:32,0.999285109
0:37:34,1
0:37:36,1
0:37:38,1.000102525
0:37:40,0.999468288
0:37:42,0.999487139
0:37:44,0.999360614
0:37:46,1.000090831
0:37:48,0.99951019
0:37:50,0.999595838
0:37:52,0.999650955
0:37:54,0.999766605
0:37:56,0.999815067
0:37:58,0.99978752
0:38:00,0.999825017
0:38:02,0.999849092
0:38:04,0.999937297
0:38:06,0.999365429
0:38:08,1.000100474
0:38:10,0.999465932
0:38:12,0.99955537
0:38:14,0.999625651
0:38:16,0.999691935
0:38:18,0.999347808
0:38:20,1.000101397
0:38:22,0.99947003
0:38:24,0.999557419
0:38:26,0.999538056
0:38:28,1
0:38:30,1.000059756
0:38:32,0.999661508
0:38:34,0.999714576
0:38:36,0.999763855
0:38:38,0.999801453
0:38:40,0.999836184
0:38:42,0.999858518
0:38:44,0.999945288
0:38:46,0.999892941
0:38:48,0.999974181
0:38:50,0.999920909
0:38:52,0.999442471
0:38:54,1.000092574
0:38:56,0.999296174
0:38:58,1.000099449
0:39:00,0.999467981
0:39:02,0.999550453
0:39:04,0.999628212
0:39:06,0.99955117
0:39:08,1
0:39:10,0.996228403
0:39:12,0.984600958
0:39:14,0.965181604
0:39:16,0.961718501
0:39:18,0.909330535
0:39:20,0.856861363
0:39:22,0.80499147
0:39:24,0.748849286
0:39:26,0.690692948
0:39:28,0.624080467
0:39:30,0.554593298
0:39:32,0.479009023
0:39:34,0.404208456
0:39:36,0.328178703
0:39:38,0.24805506
0:39:40,0.232246984
0:39:42,0.163940374
0:39:44,-0.001105197
0:39:46,-0.112490392
0:39:48,-0.204118532
0:39:50,-0.296897887
0:39:52,-0.385809572
0:39:54,-0.477278194
0:39:56,-0.566969322
0:39:58,-0.652374962
0:40:00,-0.734819943
0:40:02,-0.811150052
0:40:04,-0.878037328
0:40:06,-0.934890262
0:40:08,-0.981332177
0:40:10,-0.997784126
0:40:12,-1
0:40:14,-0.999781168
0:40:16,-1
0:40:18,-1.000222887
0:40:20,-0.999779734
0:40:22,-1
